"","Muscle_LTDR_rep1","Muscle_LTDR_rep2","Muscle_LTDR_rep3","Muscle_LTAL_rep1","Muscle_LTAL_rep3","Muscle_Young_rep1","Muscle_Young_rep2","Muscle_Young_rep3","Muscle_STDR_rep1","Muscle_STDR_rep2"
"Gm9000",82.0122094726686,79.8262044433435,89.1840196992409,52.2292206850842,118.773201563261,39.808905170048,58.1163859387209,65.39356659611,339.829140662511,180.912675442442
"Gm9008",0,0,1.71507730190848,2.0482047327484,0,0,0,0,0,0
"Gm9034",0,0.840275836245721,0,1.0241023663742,0,0,0,0,0,0.878216871079816
"Gm904",0,0,0,3.0723070991226,0,0,0.880551302101832,1.07202568190344,1.85192992186655,0.878216871079816
"Gm9047",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Gm9049",0,0,0,0,0,0,0,0,0,0
"Gm906",0,0.840275836245721,0,0,0,0,0,0,0,0
"Gm9104",0,0.840275836245721,0,3.0723070991226,0,0,0,0,0,0
"Gm9107",0,0,0.85753865095424,0,0,0,0,1.07202568190344,0,0.878216871079816
"Gm9112",0,0,0,2.0482047327484,0,0,0,0,0,0
"Gm9116",0,0,0,0,0,0,0,0,0,0
"Gm9117",0,0,0,0,0,0,0,0,0,0
"Gm9125",0,0,0,0,0,0,0,0,0,0
"Gm9140",0,0,0,0,1.00655255562085,0,1.76110260420366,0,0,0
"Gm9182",6.59868352078943,5.04165501747433,8.5753865095424,9.21692129736779,4.02621022248342,3.61899137909528,4.40275651050916,5.36012840951721,5.55578976559964,6.14751809755871
"Gm9222",1.88533814879698,2.52082750873716,0.85753865095424,1.0241023663742,2.01310511124171,0,1.76110260420366,2.14405136380688,7.40771968746618,3.51286748431927
"Gm9234",0,0,0.85753865095424,1.0241023663742,0,0,0.880551302101832,1.07202568190344,0,0
"Gm9257",0,0,0,0,0,0,0,0,0,0
"Gm9268",0,0,0,2.0482047327484,0,0,1.76110260420366,0,0,0.878216871079816
"Gm9312",0,0,0,1.0241023663742,1.00655255562085,0,0,0,0.925964960933273,0
"Gm9343",0,0,0,0,0,0,0,0,0,0
"Gm9372",0,0,0,0,0,0,0,0,0,0
"Gm9376",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"Gm9396",0,0,0,0,0,0,0,0,0,0
"Gm94",0,0,0,0,0,0,0,12.8643081828413,0,0
"Gm9479",0,0,0,0,0,0,0,1.07202568190344,0.925964960933273,1.75643374215963
"Gm949",0,0.840275836245721,1.71507730190848,4.0964094654968,0,0,0.880551302101832,0,0.925964960933273,0.878216871079816
"Gm9493",614.620236507816,592.394464553233,712.614618942973,572.473222803177,756.927521826882,430.659974112338,547.702909907339,457.75496617277,911.14952155834,659.540870180942
"Gm9513",0,0,0,0,0,0,0,0,0,0
"Gm9573",0,0,0,2.0482047327484,0,0,1.76110260420366,0,0,0.878216871079816
"Gm9590",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm960",0,0,0.85753865095424,1.0241023663742,2.01310511124171,0,4.40275651050916,1.07202568190344,0.925964960933273,0.878216871079816
"Gm9602",0,0,0,0,0,0,0,0,0,0
"Gm9603",0,0,0,0,0,0,0,0,0,0
"Gm9611",0,0,0,0,0,0,0,0,0,0
"Gm962",25.4520650087592,25.2082750873716,28.2987754814899,34.8194804567228,51.3341803366636,30.7614267223098,22.0137825525458,43.9530529580411,37.0385984373309,66.744482202066
"Gm9631",0,1.68055167249144,0,0,0,0,2.64165390630549,1.07202568190344,1.85192992186655,0
"Gm9696",3.77067629759396,0.840275836245721,0.85753865095424,3.0723070991226,4.02621022248342,0,1.76110260420366,2.14405136380688,0,0.878216871079816
"Gm97",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm9705",0,0,0,7.16871656461939,0,0,0.880551302101832,1.07202568190344,0,0.878216871079816
"Gm9726",5.65601444639094,7.56248252621149,6.00277055667968,3.0723070991226,4.02621022248342,7.23798275819055,3.52220520840733,4.28810272761377,8.33368464839945,6.14751809755871
"Gm973",5.65601444639094,6.72220668996577,3.43015460381696,4.0964094654968,3.01965766686256,3.61899137909528,10.566615625222,2.14405136380688,10.185614570266,9.66038558187798
"Gm9732",0,0,0,1.0241023663742,1.00655255562085,0,0.880551302101832,0,0.925964960933273,0
"Gm9733",0,3.36110334498288,3.43015460381696,1.0241023663742,0,1.80949568954764,0.880551302101832,0,0.925964960933273,7.90395183971835
"Gm9742",0.94266907439849,0,0,1.0241023663742,0,0,0,0,0.925964960933273,0
"Gm9745",0,0,0,0,0,0,0,0,0,0
"Gm9746",0,0,0,0,0,0,0,0,0,0
"Gm9747",0,0,0,0,0,0,0,0,0,0
"Gm9754",4.71334537199245,1.68055167249144,4.2876932547712,3.0723070991226,1.00655255562085,0,4.40275651050916,3.21607704571033,1.85192992186655,10.5386024529578
"Gm9755",188.533814879698,264.686888417402,258.119133937226,179.217914115485,215.402246902863,249.710405157574,159.379785680431,245.493881155888,182.415097303855,157.200819923287
"Gm9758",0,0,0,0,1.00655255562085,0,0,0,0,0
"Gm9762",144.228368382969,162.173236395424,157.78711177558,108.554850835665,116.760096452019,123.045706889239,144.4104135447,144.723467056965,120.375444921325,104.507807658498
"Gm9765",0,0,0,0,0,0,0,0,0,0
"Gm9766",533.550696109545,957.914453320122,628.575831149458,90.1210082409295,116.760096452019,166.473603438383,229.823889848578,172.596134786454,452.79686589637,363.581784627044
"Gm9767",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm9772",0,0,0,1.0241023663742,0,5.42848706864291,0.880551302101832,1.07202568190344,1.85192992186655,1.75643374215963
"Gm9774",184.763138582104,189.902338991533,208.38189218188,119.819976865781,183.192565122995,121.236211199692,113.591117971136,165.09195501313,238.898959920784,189.69484415324
"Gm9775",0.94266907439849,4.20137918122861,5.14523190572544,3.0723070991226,2.01310511124171,3.61899137909528,2.64165390630549,1.07202568190344,0.925964960933273,1.75643374215963
"Gm9776",5.65601444639094,10.9235858711944,9.43292516049664,15.361535495613,9.05897300058769,7.23798275819055,6.16385911471282,9.64823113713098,10.185614570266,9.66038558187798
"Gm9780",0,0,0,0,0,0,0,0,0,0
"Gm9781",194.189829326089,183.180132301567,195.518812417567,101.386134271046,148.969778231886,211.710995677074,170.826952607755,226.197418881626,210.194046131853,177.399807958123
"Gm9782",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm9789",0,0,0,0,0,0,0,0,0,0
"Gm9796",1.88533814879698,0.840275836245721,1.71507730190848,1.0241023663742,1.00655255562085,3.61899137909528,1.76110260420366,4.28810272761377,1.85192992186655,2.63465061323945
"Gm9797",14.1400361159774,18.4860683974059,31.7289300853069,8.19281893099359,21.1376036680379,32.5709224118575,20.2526799483421,21.4405136380688,12.9635094530658,9.66038558187798
"Gm9799",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Gm98",7.54135259518792,4.20137918122861,5.14523190572544,10.241023663742,5.03276277810427,23.5234439641193,9.68606432312015,6.43215409142065,229.639310311452,3.51286748431927
"Gm9804",0,0,0,0,2.01310511124171,0,0,0,0,0
"Gm9805",0,0,0,1.0241023663742,0,0,0,0,0,0
"Gm9808",1.88533814879698,0,1.71507730190848,1.0241023663742,0,3.61899137909528,2.64165390630549,0,0,0
"Gm9817",0,0,0,0,0,0,3.52220520840733,0,0,0.878216871079816
"Gm9821",0.94266907439849,2.52082750873716,1.71507730190848,2.0482047327484,1.00655255562085,1.80949568954764,3.52220520840733,6.43215409142065,1.85192992186655,3.51286748431927
"Gm9829",0,0,0,1.0241023663742,0,0,0,1.07202568190344,0,0
"Gm9830",18.8533814879698,18.4860683974059,20.5809276229018,13.3133307628646,11.0720781118294,12.6664698268335,6.16385911471282,8.57620545522754,24.0750889842651,8.78216871079816
"Gm9833",9.4266907439849,3.36110334498288,11.1480024624051,12.2892283964904,11.0720781118294,9.04747844773819,12.3277182294256,8.57620545522754,4.62982480466636,13.1732530661972
"Gm9837",0,1.68055167249144,0,2.0482047327484,0,0,0,0,0.925964960933273,0
"Gm9839",0,0,0,0,0,0,0,0,0,0
"Gm9843",1098.20947167424,994.046314278688,1101.9371664762,780.36600317714,1058.89328851314,647.799456858054,818.912710954703,784.72279915332,1830.63272776508,1186.47099282883
"Gm9846",401.577025693757,291.575715177265,335.297612523108,229.398930067821,422.752073360759,199.04452585024,239.509954171698,240.133752746371,877.814782964742,335.47884475249
"Gm9847",8.48402166958641,6.72220668996577,5.14523190572544,6.1446141982452,3.01965766686256,10.8569741372858,0.880551302101832,15.0083595466482,2.77789488279982,0.878216871079816
"Gm9848",0,0,0,1.0241023663742,0,0,0.880551302101832,0,0,0
"Gm9851",0,0,0,0,0,0,0,0,0,0
"Gm9853",68.8148424310898,76.4651010983606,73.7483239820646,74.7594727453165,39.2555496692133,34.3804181014051,53.7136294282117,49.3131813675583,66.6694771871956,44.7890604250706
"Gm9857",0,0,0,0,0,0,0,0,0,0
"Gm9858",0,0,0,0,0,0,0,0,0,0
"Gm9866",0,0,0,3.0723070991226,0,0,6.16385911471282,0,0,0
"Gm9867",0,0,0,4.0964094654968,1.00655255562085,0,1.76110260420366,0,0.925964960933273,0
"Gm9869",12.2546979671804,7.56248252621149,6.00277055667968,10.241023663742,6.03931533372513,7.23798275819055,13.2082695315275,12.8643081828413,11.1115795311993,11.4168193240376
"Gm9871",0,0,0,0,0,0,0,0,0,0
"Gm9873",0,0,0,2.0482047327484,0,0,0.880551302101832,1.07202568190344,0,0
"Gm9874",0,0.840275836245721,0,3.0723070991226,3.01965766686256,7.23798275819055,0.880551302101832,2.14405136380688,0,1.75643374215963
"Gm9875",0.94266907439849,0.840275836245721,0,2.0482047327484,0,0,0,1.07202568190344,0,0.878216871079816
"Gm9880",0,0,0,2.0482047327484,0,0,0,0,1.85192992186655,0
"Gm9881",0,0,0,8.19281893099359,0,0,0.880551302101832,0,0.925964960933273,0
"Gm9884",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm9885",6.59868352078943,11.7638617074401,6.00277055667968,8.19281893099359,2.01310511124171,0,1.76110260420366,4.28810272761377,0,0
"Gm9887",0,3.36110334498288,1.71507730190848,7.16871656461939,1.00655255562085,3.61899137909528,0.880551302101832,1.07202568190344,2.77789488279982,0.878216871079816
"Gm9894",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Gm9897",9.4266907439849,1.68055167249144,4.2876932547712,8.19281893099359,4.02621022248342,3.61899137909528,11.4471669273238,1.07202568190344,7.40771968746618,6.14751809755871
"Gm9898",0,0,0,0,0,0,1.76110260420366,1.07202568190344,0.925964960933273,1.75643374215963
"Gm9900",37.7067629759396,17.6457925611601,13.7206184152678,34.8194804567228,29.1900241130048,32.5709224118575,22.8943338546476,28.9446934113929,29.6308787498647,46.5454941672303
"Gm9905",10.3693598183834,9.24303419870293,11.1480024624051,4.0964094654968,10.0655255562085,1.80949568954764,2.64165390630549,4.28810272761377,4.62982480466636,9.66038558187798
"Gm9912",0,0,0,1.0241023663742,0,0,1.76110260420366,0,0,0
"Gm9913",0.94266907439849,1.68055167249144,1.71507730190848,9.21692129736779,10.0655255562085,7.23798275819055,3.52220520840733,4.28810272761377,8.33368464839945,12.2950361951174
"Gm9915",0,0,0,4.0964094654968,1.00655255562085,0,0,0,0,0
"Gm9920",10.3693598183834,8.40275836245721,11.1480024624051,4.0964094654968,5.03276277810427,1.80949568954764,10.566615625222,7.5041797733241,10.185614570266,8.78216871079816
"Gm9922",0.94266907439849,2.52082750873716,0.85753865095424,2.0482047327484,0,0,0.880551302101832,0,0,0
"Gm9924",0,1.68055167249144,0,1.0241023663742,0,0,1.76110260420366,0,0,0
"Gm9925",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm9930",1.88533814879698,1.68055167249144,1.71507730190848,3.0723070991226,1.00655255562085,3.61899137909528,11.4471669273238,4.28810272761377,0,2.63465061323945
"Gm9931",0,0,0,2.0482047327484,0,0,1.76110260420366,0,0,0
"Gm9932",0,0,0.85753865095424,2.0482047327484,0,0,0,0,0,0.878216871079816
"Gm9933",1.88533814879698,2.52082750873716,3.43015460381696,9.21692129736779,4.02621022248342,1.80949568954764,2.64165390630549,0,2.77789488279982,1.75643374215963
"Gm9934",0,0,0,0,0,0,0.880551302101832,1.07202568190344,0,0
"Gm9936",0,0,0,1.0241023663742,1.00655255562085,0,4.40275651050916,0,0.925964960933273,0
"Gm9938",73.5281878030822,91.5900661507836,90.0415583501952,95.2415200728005,72.4717840047015,97.7127672355724,94.218989324896,95.4102856894064,62.9656173434625,61.4751809755871
"Gm9944",0,0,0,3.0723070991226,0,0,0.880551302101832,1.07202568190344,0,0.878216871079816
"Gm9945",0,0,0,0,0,0,0.880551302101832,1.07202568190344,0,0
"Gm9947",3.77067629759396,2.52082750873716,5.14523190572544,8.19281893099359,13.0851832230711,3.61899137909528,7.92496171891648,2.14405136380688,10.185614570266,7.02573496863853
"Gm9949",7.54135259518792,16.8055167249144,6.86030920763392,5.120511831871,18.1179460011754,9.04747844773819,6.16385911471282,12.8643081828413,17.5933342577322,8.78216871079816
"Gm9953",0.94266907439849,0,0,4.0964094654968,0,0,3.52220520840733,0,0.925964960933273,0
"Gm9954",0,0,0,0,0,0,0,0,0,0
"Gm9955",0,0,0,1.0241023663742,0,1.80949568954764,0.880551302101832,0,0,0
"Gm9956",0.94266907439849,1.68055167249144,1.71507730190848,6.1446141982452,0,1.80949568954764,0.880551302101832,0,0,1.75643374215963
"Gm9958",4.71334537199245,7.56248252621149,6.86030920763392,10.241023663742,6.03931533372513,3.61899137909528,11.4471669273238,7.5041797733241,6.48175472653291,7.90395183971835
"Gm996",0,0.840275836245721,0,0,0,0,1.76110260420366,0,0,0.878216871079816
"Gm9961",3.77067629759396,0.840275836245721,2.57261595286272,0,2.01310511124171,1.80949568954764,1.76110260420366,3.21607704571033,1.85192992186655,2.63465061323945
"Gm9962",0,0,0,0,0,0,0,0,0,0
"Gm9964",0,0,0,0,2.01310511124171,0,0.880551302101832,0,0,0
"Gm9966",0,0,0,2.0482047327484,0,0,0.880551302101832,0,0,0
"Gm9967",6.59868352078943,4.20137918122861,3.43015460381696,7.16871656461939,6.03931533372513,0,4.40275651050916,3.21607704571033,5.55578976559964,3.51286748431927
"Gm9969",0,0,0,0,0,0,0,0,0,0
"Gm9970",0,1.68055167249144,0,1.0241023663742,0,1.80949568954764,0,3.21607704571033,0,2.63465061323945
"Gm9972",0,0,0,0,0,0,0.880551302101832,0,0,0
"Gm9978",0,1.68055167249144,1.71507730190848,6.1446141982452,0,0,2.64165390630549,0,0.925964960933273,0
"Gm9979",0,0,0,4.0964094654968,1.00655255562085,0,0.880551302101832,0,0,0
"Gm9982",1.88533814879698,2.52082750873716,0.85753865095424,2.0482047327484,3.01965766686256,3.61899137909528,6.16385911471282,5.36012840951721,0,1.75643374215963
"Gm9989",0.94266907439849,0,0.85753865095424,4.0964094654968,1.00655255562085,0,1.76110260420366,1.07202568190344,0.925964960933273,0
"Gm9990",0.94266907439849,3.36110334498288,0.85753865095424,3.0723070991226,3.01965766686256,1.80949568954764,2.64165390630549,4.28810272761377,2.77789488279982,3.51286748431927
"Gm9991",0,0,0.85753865095424,0,1.00655255562085,0,0.880551302101832,1.07202568190344,0.925964960933273,0
"Gm9992",2.82800722319547,3.36110334498288,2.57261595286272,3.0723070991226,2.01310511124171,1.80949568954764,0.880551302101832,1.07202568190344,6.48175472653291,5.2693012264789
"Gm9994",0,0,0,10.241023663742,0,0,3.52220520840733,0,4.62982480466636,0
"Gm9996",0,0,0,0,0,0,0,0,0,0
"Gm9999",0,0,0.85753865095424,0,0,0,0,0,0,0
"Gmcl1",86.7255548446611,77.3053769346063,85.753865095424,98.3138271719231,52.3407328922844,72.3798275819055,94.218989324896,70.7536950056272,44.4463181247971,52.693012264789
"Gmcl1l",0,0,0,0,0,0,0,0,0,0
"Gmds",20.7387196367668,26.8888267598631,31.7289300853069,51.20511831871,24.1572613349005,18.0949568954764,26.4165390630549,27.8726677294895,74.0771968746618,36.8851085853523
"Gmeb1",61.2734898359019,79.8262044433435,69.4606307272934,82.9522916763101,82.53730956091,81.4273060296437,73.9663093765539,100.770414098924,99.0782508198602,108.020675142817
"Gmeb2",107.464274481428,99.9928245132408,90.0415583501952,100.362031904672,81.5307570052892,112.188732751954,82.7718223975722,109.346619554151,133.338954374391,122.950361951174
"Gmfb",664.581697450936,731.880253370023,704.039232433431,937.053665232392,700.560578712115,483.135349109219,729.096478140317,529.5806868603,612.988804137826,483.019279093899
"Gmfg",13.1973670415789,6.72220668996577,13.7206184152678,32.7712757239744,15.0982883343128,12.6664698268335,11.4471669273238,17.1524109104551,13.8894744139991,23.711855519155
"Gmip",62.2161589103004,43.6943434847775,54.8824736610714,142.350228926014,105.68801834019,41.6184008595957,66.9218989597392,126.499030464606,68.5214071090622,173.008723602724
"Gml",0,0,0,0,0,0,1.76110260420366,0,0,0
"Gmnn",44.305446496729,65.5415152271662,74.6058626330189,46.084606486839,33.2162343354882,68.7608362028102,47.5497703134989,56.8173611408824,30.556843710798,56.2058797491082
"Gmppa",159.311073573345,145.36771967051,141.49387740745,143.374331292388,155.009093565612,126.664698268335,127.679938804766,138.291312965544,187.044922108521,165.982988634085
"Gmppb",52.7894681663155,61.3401360459376,45.4495485005747,94.2174177064263,66.4324686709764,45.2373922386909,56.3552833345172,54.6733097770756,50.92807285133,46.5454941672303
"Gmpr",761.67661211398,1138.57375811295,645.726604168543,257.049693959924,710.626104268323,797.987599090508,962.442573197302,942.310574393126,496.317219060234,607.726074787233
"Gmpr2",59.3881516871049,54.6179293559719,82.323710491607,89.0969058745553,61.3997058928721,50.6658793073339,52.8330781261099,36.448873184717,61.113687421596,57.0840966201881
"Gmps",624.046927251801,673.901220669068,594.274285111288,533.557332880958,416.712758027034,651.41844823715,619.027565377588,694.672641873431,448.167041091704,447.012387379627
"Gna11",392.150334949772,420.137918122861,470.788719373878,373.797363726583,368.398235357233,280.471831879884,330.206738288187,359.128603437653,391.683178474774,295.080868682818
"Gna12",254.520650087592,323.506196954603,328.437303315474,445.484529372777,434.830704028209,356.470650840885,298.506891412521,323.75175593484,199.082466600654,266.099711937184
"Gna13",549.57607037432,549.540396904702,553.112429865485,680.003971272468,543.538380035261,609.800047377554,569.716692459885,566.029560045017,638.915823043958,518.147953937092
"Gna14",10.3693598183834,5.88193085372005,10.2904638114509,12.2892283964904,17.1113934455545,12.6664698268335,16.7304747399348,8.57620545522754,15.7414043358656,18.4425542926761
"Gna15",15.0827051903758,14.2846892161773,23.1535435757645,21.5061496938582,31.2031292242465,12.6664698268335,9.68606432312015,10.7202568190344,15.7414043358656,30.7375904877936
"Gnai1",510.926638323982,396.61019470798,509.377958666818,1296.51359582974,664.324686709764,99.5222629251201,529.211332563201,156.515749557903,109.263865390126,171.252289860564
"Gnai2",438.341119595298,384.84633300054,492.227185647734,608.316805626274,575.748061815129,479.516357730124,394.486983341621,382.713168439529,500.9470438649,754.388292257562
"Gnai3",590.110840573455,525.172397653576,575.408434790295,665.666538143229,567.695641370162,499.420810315148,618.147014075486,392.36139957666,568.542486013029,515.513303323852
"Gnal",24.5093959343607,31.9304817773374,26.5836981795814,44.0364017540906,17.1113934455545,30.7614267223098,75.7274119807575,21.4405136380688,30.556843710798,34.2504579721128
"Gnao1",22.6240577855638,66.381791063412,47.1646258024832,33.7953780903486,16.1048408899337,45.2373922386909,223.660030733865,47.1691300037515,25.0010539451984,38.6415423275119
"Gnaq",363.870262717817,313.422886919654,355.021001495055,445.484529372777,310.018187131223,273.233849121693,368.070444278566,245.493881155888,264.825978826916,291.568001198499
"Gnas",875.739570116197,1442.7536108339,1113.94270758956,798.799845771875,817.320675164134,917.414314600652,1025.84226694863,1133.13114577194,546.319326950631,684.130942571177
"Gnat1",0.94266907439849,0,0,1.0241023663742,0,10.8569741372858,3.52220520840733,4.28810272761377,1.85192992186655,0
"Gnat2",0,1.68055167249144,5.14523190572544,6.1446141982452,3.01965766686256,1.80949568954764,5.28330781261099,3.21607704571033,0.925964960933273,2.63465061323945
"Gnat3",1.88533814879698,2.52082750873716,2.57261595286272,7.16871656461939,0,3.61899137909528,1.76110260420366,0,1.85192992186655,1.75643374215963
"Gnaz",13.1973670415789,8.40275836245721,30.0138527833984,8.19281893099359,18.1179460011754,5.42848706864291,29.9387442714623,9.64823113713098,23.1491240233318,36.8851085853523
"Gnb1",717.371165617251,715.915012481354,739.198317122555,822.354200198482,732.770260491982,591.705090482077,800.421133610565,551.021200498369,585.209855309828,650.758701470144
"Gnb1l",7.54135259518792,13.4444133799315,22.2960049248102,19.4579449611098,11.0720781118294,14.4759655163811,16.7304747399348,10.7202568190344,16.6673692967989,17.5643374215963
"Gnb2",491.130587761613,613.401360459376,640.581372262817,597.051679596158,671.37055459911,436.088461180981,467.572741416073,495.27586503939,598.173364762894,651.636918341224
"Gnb2l1",4747.2814586708,4790.41254243686,5047.47249951666,3537.24957345648,5478.66556024431,3932.03413338702,4095.44410607562,3966.49502304274,7438.27653117698,4940.84811669505
"Gnb3",1.88533814879698,0.840275836245721,2.57261595286272,2.0482047327484,2.01310511124171,1.80949568954764,7.92496171891648,6.43215409142065,3.70385984373309,7.02573496863853
"Gnb4",123.489648746202,104.194203694469,138.063722803633,132.109205262272,164.068066566199,206.282508608431,168.18529870145,184.388417287392,132.412989413458,183.547326055682
"Gnb5",124.432317820601,124.360823764367,162.074805030351,138.253819460517,143.937015453782,95.9032715460248,162.901990888839,107.202568190344,62.9656173434625,91.3345545923009
"Gne",171.565771540525,176.457925611601,160.359727728443,312.351221744131,156.015646121232,157.426124990644,122.396630992155,130.78713319222,147.22842878839,131.732530661972
"Gng10",12.2546979671804,10.9235858711944,15.4356957171763,13.3133307628646,13.0851832230711,21.7139482745716,9.68606432312015,10.7202568190344,12.0375444921325,5.2693012264789
"Gng11",171.565771540525,232.756406640065,192.946196464704,172.049197550865,162.054961454958,499.420810315148,346.937213028122,310.887447751998,202.786326444387,180.912675442442
"Gng12",408.175709214546,494.082191712484,461.355794213381,416.809663114299,414.699652915792,311.233258602194,379.517611205889,285.158831386316,349.088790271844,283.664049358781
"Gng13",0,0,0,0,0,0,7.92496171891648,0,0.925964960933273,0
"Gng2",117.833634299811,72.263721917132,114.052640576914,161.808173887123,148.969778231886,50.6658793073339,115.35222057534,62.1774895503996,105.560005546393,145.78400059925
"Gng3",4.71334537199245,0.840275836245721,2.57261595286272,3.0723070991226,1.00655255562085,3.61899137909528,14.0888208336293,0,0.925964960933273,2.63465061323945
"Gng4",7.54135259518792,7.56248252621149,12.0055411133594,10.241023663742,5.03276277810427,0,18.4915773441385,2.14405136380688,21.2971941014653,22.8336386480752
"Gng5",362.927593643419,309.221507738425,313.859146249252,156.687662055252,363.365472579128,309.423762912646,358.384379955445,374.136962984301,364.830194607709,315.279856717654
"Gng7",32.9934176039472,30.249930104846,29.1563141324442,28.6748662584776,30.1965766686256,18.0949568954764,44.0275651050916,36.448873184717,12.9635094530658,21.9554217769954
"Gng8",0.94266907439849,1.68055167249144,0.85753865095424,1.0241023663742,3.01965766686256,0,5.28330781261099,1.07202568190344,2.77789488279982,4.39108435539908
"Gngt1",0,0,0,2.0482047327484,0,0,1.76110260420366,2.14405136380688,0,0.878216871079816
